OBJECT_NAME,MEAN_MOTION,NORAD_CAT_ID,SEMIMAJOR_AXIS,PERIOD,OBJECT_TYPE,RCS_SIZE,AVG_ALTITUDE,Clusters
COSMOS 1408 DEB,15.41309149,50251,6820.382,93.427,DEBRIS,SMALL,450.382,6
FENGYUN 1C DEB,15.01876032,31855,6939.249,95.88,DEBRIS,SMALL,569.249,6
COSMOS 1408 DEB,15.28553686,50306,6858.272,94.207,DEBRIS,SMALL,488.272,6
COSMOS 1408 DEB,15.12176885,50308,6907.7,95.227,DEBRIS,SMALL,537.7,6
COSMOS 1408 DEB,15.33667152,50311,6843.019,93.893,DEBRIS,SMALL,473.019,6
COSMOS 1408 DEB,15.29314726,50360,6855.997,94.16,DEBRIS,SMALL,485.997,6
COSMOS 1408 DEB,15.26352355,50359,6864.865,94.343,DEBRIS,SMALL,494.865,6
COSMOS 1408 DEB,15.15533866,50358,6897.495,95.016,DEBRIS,SMALL,527.495,6
COSMOS 1408 DEB,15.30780854,50357,6851.618,94.07,DEBRIS,SMALL,481.618,6
COSMOS 1408 DEB,15.34217461,50356,6841.383,93.859,DEBRIS,SMALL,471.383,6
COSMOS 1408 DEB,15.35341774,50355,6838.043,93.79,DEBRIS,SMALL,468.043,6
COSMOS 1408 DEB,15.27864899,50349,6860.333,94.249,DEBRIS,SMALL,490.333,6
COSMOS 1408 DEB,15.23403256,50348,6873.721,94.525,DEBRIS,SMALL,503.721,6
COSMOS 1408 DEB,15.26320655,50346,6864.96,94.345,DEBRIS,SMALL,494.96,6
COSMOS 1408 DEB,15.46660778,50345,6804.64,93.104,DEBRIS,SMALL,434.64,6
COSMOS 1408 DEB,15.352033,50343,6838.454,93.799,DEBRIS,SMALL,468.454,6
COSMOS 1408 DEB,15.04401476,50363,6931.481,95.719,DEBRIS,SMALL,561.481,6
COSMOS 1408 DEB,15.4682282,50341,6804.164,93.094,DEBRIS,SMALL,434.164,6
COSMOS 1408 DEB,15.54734613,50338,6781.061,92.62,DEBRIS,SMALL,411.061,6
COSMOS 1408 DEB,15.494385,50337,6796.505,92.937,DEBRIS,SMALL,426.505,6
